本地,#genre#
浙江卫视,https://live.goodiptv.club/api/bestv.php?id=zjwshd8m/8000000
东方卫视,https://live.goodiptv.club/api/bestv.php?id=dfwshd8m/8000000
北京卫视,https://live.goodiptv.club/api/bestv.php?id=bjwshd8m/8000000
天津卫视,https://live.goodiptv.club/api/bestv.php?id=tjwshd8m/8000000
辽宁卫视,https://live.goodiptv.club/api/bestv.php?id=lnwshd8m/8000000
安徽卫视,https://live.goodiptv.club/api/bestv.php?id=ahwshd8m/8000000
黑龙江卫视,https://live.goodiptv.club/api/bestv.php?id=hljwshd8m/8000000
广东卫视,https://live.goodiptv.club/api/bestv.php?id=gdwshd8m/8000000
深圳卫视,https://live.goodiptv.club/api/bestv.php?id=szwshd8m/8000000
湖北卫视,https://live.goodiptv.club/api/bestv.php?id=hubeiws8m/8000000
吉林卫视,https://live.goodiptv.club/api/bestv.php?id=jlwshd8m/8000000
山东卫视,https://live.goodiptv.club/api/bestv.php?id=sdws8m/8000000
江西卫视,https://live.goodiptv.club/api/bestv.php?id=jxws8m/8000000
河南卫视,https://live.goodiptv.club/api/bestv.php?id=hnwshd8m/8000000
河北卫视,https://live.goodiptv.club/api/bestv.php?id=hbwshd8m/8000000
甘肃卫视,https://live.goodiptv.club/api/bestv.php?id=gswshd8m/8000000
重庆卫视,https://live.goodiptv.club/api/bestv.php?id=cqws8m/8000000
东南卫视,https://live.goodiptv.club/api/bestv.php?id=dnwshd8m/8000000
云南卫视,https://live.goodiptv.club/api/bestv.php?id=ynwshd8m/8000000
贵州卫视,https://live.goodiptv.club/api/bestv.php?id=gzwshd8m/8000000
海南卫视,https://live.goodiptv.club/api/bestv.php?id=hainanwshd8m/8000000

四川卫视,http://43.142.32.164:9999/小果.php?id=scwsH265_4000&Cf.m3u8
重庆卫视,http://43.142.32.164:9999/小果.php?id=cqwsH265_4000&Cf.m3u8
安徽卫视,http://43.142.32.164:9999/小果.php?id=ahwsH265_4000&Cf.m3u8
北京卫视,http://43.142.32.164:9999/小果.php?id=bjwsH265_4000&Cf.m3u8
兵团卫视,http://43.142.32.164:9999/小果.php?id=btws_4000&Cf.m3u8
东方卫视,http://43.142.32.164:9999/小果.php?id=dfwsH265_4000&Cf.m3u8
东南卫视,http://43.142.32.164:9999/小果.php?id=dnwsfjwsH265_4000&Cf.m3u8
甘肃卫视,http://43.142.32.164:9999/小果.php?id=gsws_4000&Cf.m3u8
广东卫视,http://43.142.32.164:9999/小果.php?id=gdwsH265_4000&Cf.m3u8
广西卫视,http://43.142.32.164:9999/小果.php?id=gxws_4000&Cf.m3u8
贵州卫视,http://43.142.32.164:9999/小果.php?id=gzwsH265_4000&Cf.m3u8
海南卫视,http://43.142.32.164:9999/小果.php?id=hnws_4000&Cf.m3u8
河南卫视,http://43.142.32.164:9999/小果.php?id=hnws35_4000&Cf.m3u8
湖北卫视,http://43.142.32.164:9999/小果.php?id=hbwsH265_4000&Cf.m3u8
湖南卫视,http://43.142.32.164:9999/小果.php?id=hnwsH265_4000&Cf.m3u8
吉林卫视,http://43.142.32.164:9999/小果.php?id=jlwsH265_4000&Cf.m3u8
江苏卫视,http://43.142.32.164:9999/小果.php?id=jswsH265_4000&Cf.m3u8
江西卫视,http://43.142.32.164:9999/小果.php?id=jxwsH265_4000&Cf.m3u8
康巴卫视,http://43.142.32.164:9999/小果.php?id=kbwsH264_2000&Cf.m3u8
辽宁卫视,http://43.142.32.164:9999/小果.php?id=lnwsHDH264_4000&Cf.m3u8
山东卫视,http://43.142.32.164:9999/小果.php?id=sdwsH265_4000&Cf.m3u8
山西卫视,http://43.142.32.164:9999/小果.php?id=sxws42_4000&Cf.m3u8
陕西卫视,http://43.142.32.164:9999/小果.php?id=sxws_4000&Cf.m3u8
深圳卫视,http://43.142.32.164:9999/小果.php?id=szwsH265_4000&Cf.m3u8
天津卫视,http://43.142.32.164:9999/小果.php?id=tjwsH265_4000&Cf.m3u8
西藏卫视,http://43.142.32.164:9999/小果.php?id=xzwsH264_2000&Cf.m3u8
云南卫视,http://43.142.32.164:9999/小果.php?id=ynws_4000&Cf.m3u8
浙江卫视,http://43.142.32.164:9999/小果.php?id=zjwsH265_4000&Cf.m3u8
内蒙古卫视,http://43.142.32.164:9999/小果.php?id=nmgws_4000&Cf.m3u8
黑龙江卫视,http://43.142.32.164:9999/小果.php?id=hljwsH265_4000&Cf.m3u8
山东教育卫视,http://43.142.32.164:9999/小果.php?id=sdjy_4000&Cf.m3u8
CETV-1,http://43.142.32.164:9999/小果.php?id=CETV-1H264_4000&Cf.m3u8
CETV-4,http://43.142.32.164:9999/小果.php?id=CETV-4H264_2000&Cf.m3u8
CHC动作电影,http://43.142.32.164:9999/小果.php?id=wqCHCdzdyH265_4000&Cf.m3u8
CHC高清电影,http://43.142.32.164:9999/小果.php?id=lnwsCHC-HDH265_4000&Cf.m3u8
CHC家庭影院,http://43.142.32.164:9999/小果.php?id=jbtygqCHCjtyyH265_4000&Cf.m3u8
欢笑剧场-4K,http://43.142.32.164:9999/小果.php?id=hxjc-4k_8000&Cf.m3u8
中央新影-老故事,http://43.142.32.164:9999/小果.php?id=lgs_2000&Cf.m3u8
中央新影-中学生,http://43.142.32.164:9999/小果.php?id=zxs_4000&Cf.m3u8
中央新影-发现之旅,http://43.142.32.164:9999/小果.php?id=fxzl_2000&Cf.m3u8
动漫秀场,http://43.142.32.164:9999/小果.php?id=yybb-dmxc-H265_4000&Cf.m3u8
都市剧场,http://43.142.32.164:9999/小果.php?id=yxfydsjcHDH265_4000&Cf.m3u8
百视通4K,http://223.166.61.142:4022/rtp/239.45.3.107:5140

少儿,#genre#
动画,http://49.235.110.121:9090/daili/IPTV.php?id=dh
宝宝动画,https://taijitv.zhonglong1.repl.co/bestv.php?id=bbdh8m/8000000
卡酷少儿,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225743/index.m3u8
卡酷少儿,http://49.235.110.121:9090/daili/bestv.php?id=kkse
卡酷少儿,http://49.235.110.121:9090/daili/小果.php?id=kkkt_4000&Cf.m3u8
卡酷少儿,http://14.22.30.85/ts-gitv-nx-yh.189smarthome.com/gitv_live/G_KAKU/G_KAKU.m3u8
卡酷少儿,http://49.235.110.121:9090/daili/bjtv.php?id=kkse
卡酷少儿,http://49.235.110.121:9090/daili/IPTV.php?id=kkse
福建少儿,http://49.235.110.121:9090/daili/bestv.php?id=fjse
南京少儿,http://live.nbs.cn/channels/njtv/sepd/500k.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
CCTV14,http://hlsbkmgsplive.miguvideo.com/wd_r2/ocn/cctv14hd/3000/index.m3u8?&encrypt=
IPTV少儿动画,http://49.235.110.121:9090/daili/IPTV.php?id=iptvsedh
嘉佳卡通,http://8.217.90.28:9999/触电.php?id=jjkt
嘉佳卡通,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226227/index.m3u8
哈哈炫动,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226213/index.m3u8
哈哈炫动,http://49.235.110.121:9090/daili/gudo.php?id=hhxd
河北少儿科教,http://152.70.36.39:8080/jishi/shaoerkejiao.m3u8
山东少儿,rtmp://livealone.iqilu.com/iqilu/sepdhjOF03kn

金鹰卡通,http://49.235.110.121:9090/daili/bestv.php?id=jykt
金鹰卡通,http://49.235.110.121:9090/daili/IPTV.php?id=jykt
新动漫,http://49.235.110.121:9090/daili/IPTV.php?id=xdm
早教,http://49.235.110.121:9090/daili/IPTV.php?id=zj
爱动漫,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000280630&livemode=1&stbId=3&HlsProfileId=


卡酷少儿,https://taijitv.zhonglong1.repl.co/sxg.php?id=kkkt_4000
金鹰卡通,https://taijitv.zhonglong1.repl.co/sxg.php?id=jykt_2000
嘉佳卡通,https://taijitv.zhonglong1.repl.co/sxg.php?id=jjkt_2000

熊大过年,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7ae265653fe149069c3b53e31caaf060/1200.m3u8
倒霉特熊,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
雲朵妈妈,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
熊大熊二,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
狮子王國,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8
名侦探柯南,http://epg.112114.xyz/douyu/6484910
柯南-根本不存在解不开的迷,http://epg.112114.xyz/douyu/7050342
七龙珠,http://epg.112114.xyz/douyu/7190773
海贼王,http://epg.112114.xyz/douyu/997925
海贼王,http://epg.112114.xyz/douyu/6610883
少女与半妖,http://epg.112114.xyz/douyu/7422897
星矢-燃烧吧我的小宇宙,http://epg.112114.xyz/douyu/8458270
动漫直播间,http://epg.112114.xyz/douyu/1487654
超燃怀旧经典,http://epg.112114.xyz/douyu/1174353
开心锤锤,http://epg.112114.xyz/douyu/9018297
舔狗波比的幸福生活,http://epg.112114.xyz/douyu/7620081
童年经典动画片,http://epg.112114.xyz/douyu/9445279
经典动漫,http://epg.112114.xyz/douyu/9455567

其他,#genre#
4K超高清电影4K,https://taijitv.zhonglong1.repl.co/sxg.php?id=emdy4k_8000
金鹰纪实,http://43.142.32.164:9999/小果.php?id=jyjsHDH265_4000&Cf.m3u8
金鹰卡通,http://43.142.32.164:9999/小果.php?id=jykt_2000&Cf.m3u8
劲爆体育,http://43.142.32.164:9999/小果.php?id=lqhxjcHDH265_4000&Cf.m3u8
卡酷少儿,http://43.142.32.164:9999/小果.php?id=kkkt_4000&Cf.m3u8
长风乐游,http://43.142.32.164:9999/小果.php?id=qjs-HDH265_4000&Cf.m3u8
魅力足球,http://43.142.32.164:9999/小果.php?id=mlyy_4000&Cf.m3u8
摄影频道,http://43.142.32.164:9999/小果.php?id=sy_4000&Cf.m3u8
生活时尚,http://43.142.32.164:9999/小果.php?id=shssH265_4000&Cf.m3u8
武术世界,http://43.142.32.164:9999/小果.php?id=wssj_4000&Cf.m3u8
先锋乒羽,http://43.142.32.164:9999/小果.php?id=xfpy_4000&Cf.m3u8
新视觉*,http://43.142.32.164:9999/小果.php?id=ycxsjH265_4000&Cf.m3u8
证劵服务,http://43.142.32.164:9999/小果.php?id=jz_2000&Cf.m3u8
中国天气,http://43.142.32.164:9999/小果.php?id=zgqx_4000&Cf.m3u8
阿坝文艺,http://43.142.32.164:9999/小果.php?id=wypdgqH265_4000&Cf.m3u8
阿坝综合,http://43.142.32.164:9999/小果.php?id=abxwzhpdgq_2000&Cf.m3u8
安岳综合,http://43.142.32.164:9999/小果.php?id=ayxwzh_4000&Cf.m3u8
安州综合,http://43.142.32.164:9999/小果.php?id=azgq_2000&Cf.m3u8
巴州,http://43.142.32.164:9999/小果.php?id=bzxw_4000&Cf.m3u8
宝兴综合,http://43.142.32.164:9999/小果.php?id=bxdst_2000&Cf.m3u8
北川综合,http://43.142.32.164:9999/小果.php?id=bcxwHD_2000&Cf.m3u8
苍溪综合,http://43.142.32.164:9999/小果.php?id=cxxwgqH265_4000&Cf.m3u8
茶频道,http://43.142.32.164:9999/小果.php?id=cpd_4000&Cf.m3u8
朝天综合,http://43.142.32.164:9999/小果.php?id=ctxwzh_2000&Cf.m3u8
成都高新区,http://43.142.32.164:9999/小果.php?id=cdgxdstgq_2000&Cf.m3u8
成都公共,http://43.142.32.164:9999/小果.php?id=CDTV-5_4000&Cf.m3u8
成都新闻,http://43.142.32.164:9999/小果.php?id=CDTV-1_4000&Cf.m3u8
崇州综合,http://43.142.32.164:9999/小果.php?id=czyt_4000&Cf.m3u8
川网导视,http://43.142.32.164:9999/小果.php?id=cwdsHDH264_4000&Cf.m3u8
船山综合,http://43.142.32.164:9999/小果.php?id=csxw_2000&Cf.m3u8
达川新闻,http://43.142.32.164:9999/小果.php?id=dcxwzh_2000&Cf.m3u8
达州导视,http://43.142.32.164:9999/小果.php?id=dzds_2000&Cf.m3u8
达州通川,http://43.142.32.164:9999/小果.php?id=tcq_2000&Cf.m3u8
达州文化,http://43.142.32.164:9999/小果.php?id=dzgg_2000&Cf.m3u8
达州新闻,http://43.142.32.164:9999/小果.php?id=dzxwzh_2000&Cf.m3u8
大邑,http://43.142.32.164:9999/小果.php?id=dyytH265_4000&Cf.m3u8
大英新闻,http://43.142.32.164:9999/小果.php?id=dyxwzhH265_4000&Cf.m3u8
东方财*,http://43.142.32.164:9999/小果.php?id=dfcj_4000&Cf.m3u8
动漫秀场,http://43.142.32.164:9999/小果.php?id=yybb-dmxc-H265_4000&Cf.m3u8
都市剧场,http://43.142.32.164:9999/小果.php?id=yxfydsjcHDH265_4000&Cf.m3u8
峨边综合,http://43.142.32.164:9999/小果.php?id=ebdst_2000&Cf.m3u8
峨眉综合,http://43.142.32.164:9999/小果.php?id=emsxw_2000&Cf.m3u8
峨嵋电影,http://43.142.32.164:9999/小果.php?id=emdygqH265_4000&Cf.m3u8
恩阳新闻,http://43.142.32.164:9999/小果.php?id=eyxw_2000&Cf.m3u8
法治天地,http://43.142.32.164:9999/小果.php?id=fztx_4000&Cf.m3u8
凤凰中文,http://43.142.32.164:9999/小果.php?id=test1_4000&Cf.m3u8
凤凰资讯,http://43.142.32.164:9999/小果.php?id=test2_4000&Cf.m3u8
涪城综合,http://43.142.32.164:9999/小果.php?id=fcgq_2000&Cf.m3u8
甘孜综合,http://43.142.32.164:9999/小果.php?id=gzxwzh_2000&Cf.m3u8
高县,http://43.142.32.164:9999/小果.php?id=gxt_2000&Cf.m3u8
珙县新闻,http://43.142.32.164:9999/小果.php?id=gxzh_2000&Cf.m3u8
古蔺新闻,http://43.142.32.164:9999/小果.php?id=glxwzhgq_2000&Cf.m3u8
广元文化,http://43.142.32.164:9999/小果.php?id=gyggH265_4000&Cf.m3u8
广元综合,http://43.142.32.164:9999/小果.php?id=gyzhH265_4000&Cf.m3u8
洪雅新闻,http://43.142.32.164:9999/小果.php?id=hyzh_2000&Cf.m3u8
夹江新闻,http://43.142.32.164:9999/小果.php?id=jjxw_2000&Cf.m3u8
剑阁综合,http://43.142.32.164:9999/小果.php?id=jgxwzhH265_4000&Cf.m3u8
金口河综合,http://43.142.32.164:9999/小果.php?id=jkhdst_2000&Cf.m3u8
金牛 标清,http://43.142.32.164:9999/小果.php?id=jnyx_2000&Cf.m3u8
金色学堂,http://43.142.32.164:9999/小果.php?id=jspd_4000&Cf.m3u8
金堂,http://43.142.32.164:9999/小果.php?id=jtzhpd_2000&Cf.m3u8
金鹰纪实,http://43.142.32.164:9999/小果.php?id=jyjsHDH265_4000&Cf.m3u8
金鹰卡通,http://43.142.32.164:9999/小果.php?id=jykt_2000&Cf.m3u8
劲爆体育,http://43.142.32.164:9999/小果.php?id=lqhxjcHDH265_4000&Cf.m3u8
精品导视,http://43.142.32.164:9999/小果.php?id=jpdsH265_4000&Cf.m3u8
井研新闻,http://43.142.32.164:9999/小果.php?id=jyxwzh162_2000&Cf.m3u8
开江新闻,http://43.142.32.164:9999/小果.php?id=kjxwzh_2000&Cf.m3u8
康定,http://43.142.32.164:9999/小果.php?id=gzkdxwzh_2000&Cf.m3u8
快乐垂钓,http://43.142.32.164:9999/小果.php?id=fyzqklcdHDH265_4000&Cf.m3u8
乐山文旅,http://43.142.32.164:9999/小果.php?id=lsggpd_4000&Cf.m3u8
乐山新闻,http://43.142.32.164:9999/小果.php?id=lsxwzh_4000&Cf.m3u8
乐游,http://43.142.32.164:9999/小果.php?id=qjs-HDH265_4000&Cf.m3u8
乐至综合,http://43.142.32.164:9999/小果.php?id=lezhixwzh_4000&Cf.m3u8
梨园频道,http://43.142.32.164:9999/小果.php?id=ly_4000&Cf.m3u8
利州综合,http://43.142.32.164:9999/小果.php?id=lzxwzh_2000&Cf.m3u8
凉山新闻,http://43.142.32.164:9999/小果.php?id=lsxwHDH265_4000&Cf.m3u8
彝语综合,http://43.142.32.164:9999/小果.php?id=yyzh_2000&Cf.m3u8
隆昌综合,http://43.142.32.164:9999/小果.php?id=lcxw_2000&Cf.m3u8
庐山综合,http://43.142.32.164:9999/小果.php?id=lszh_2000&Cf.m3u8
泸定综合,http://43.142.32.164:9999/小果.php?id=ldxw_4000&Cf.m3u8
马边综合,http://43.142.32.164:9999/小果.php?id=mbxwzh_2000&Cf.m3u8
眉山公共,http://43.142.32.164:9999/小果.php?id=msgg_2000&Cf.m3u8
眉山综合,http://43.142.32.164:9999/小果.php?id=msxwzhgq_2000&Cf.m3u8
魅力足球,http://43.142.32.164:9999/小果.php?id=mlyy_4000&Cf.m3u8
米易综合,http://43.142.32.164:9999/小果.php?id=myxwzh_2000&Cf.m3u8
绵阳科技,http://43.142.32.164:9999/小果.php?id=myetH265_4000&Cf.m3u8
绵阳新闻,http://43.142.32.164:9999/小果.php?id=myytH265_4000&Cf.m3u8
名山,http://43.142.32.164:9999/小果.php?id=msdstH265_2000&Cf.m3u8
木里,http://43.142.32.164:9999/小果.php?id=mltHD_4000&Cf.m3u8
沐川综合,http://43.142.32.164:9999/小果.php?id=mcxw_2000&Cf.m3u8
南充公共,http://43.142.32.164:9999/小果.php?id=ncgg_4000&Cf.m3u8
南充综合,http://43.142.32.164:9999/小果.php?id=ncxwzh_2000&Cf.m3u8
南江,http://43.142.32.164:9999/小果.php?id=njxw_2000&Cf.m3u8
南溪综合,http://43.142.32.164:9999/小果.php?id=nxt_2000&Cf.m3u8
攀钢新闻,http://43.142.32.164:9999/小果.php?id=pgxwzh_2000&Cf.m3u8
攀枝花新闻,http://43.142.32.164:9999/小果.php?id=pzhytH265_4000&Cf.m3u8
彭山综合,http://43.142.32.164:9999/小果.php?id=pszh_2000&Cf.m3u8
彭州综合,http://43.142.32.164:9999/小果.php?id=pzxwzh_2000&Cf.m3u8
蓬溪新闻,http://43.142.32.164:9999/小果.php?id=pxxw_2000&Cf.m3u8
郫县新闻,http://43.142.32.164:9999/小果.php?id=pxds1_2000&Cf.m3u8
平昌综合,http://43.142.32.164:9999/小果.php?id=pcxw_2000&Cf.m3u8
平武综合,http://43.142.32.164:9999/小果.php?id=pwgq_4000&Cf.m3u8
屏山综合,http://43.142.32.164:9999/小果.php?id=psxwzh_2000&Cf.m3u8
蒲江综合,http://43.142.32.164:9999/小果.php?id=pjxw_4000&Cf.m3u8
青白江综合,http://43.142.32.164:9999/小果.php?id=qbjxwzh_2000&Cf.m3u8
青神综合,http://43.142.32.164:9999/小果.php?id=qszh_2000&Cf.m3u8
邛崃综合,http://43.142.32.164:9999/小果.php?id=qlds1t_2000&Cf.m3u8
渠县新闻,http://43.142.32.164:9999/小果.php?id=qxxwzh_2000&Cf.m3u8
仁和新闻,http://43.142.32.164:9999/小果.php?id=rhxwH264_2000&Cf.m3u8
仁寿综合,http://43.142.32.164:9999/小果.php?id=msrszh_2000&Cf.m3u8
荣县综合,http://43.142.32.164:9999/小果.php?id=rxzh_2000&Cf.m3u8
三台综合,http://43.142.32.164:9999/小果.php?id=stxwHD_2000&Cf.m3u8
沙湾融媒,http://43.142.32.164:9999/小果.php?id=swxwzh_2000&Cf.m3u8
什邡新闻,http://43.142.32.164:9999/小果.php?id=sfx_2000&Cf.m3u8
生活时尚,http://43.142.32.164:9999/小果.php?id=shssH265_4000&Cf.m3u8
四川妇女,http://43.142.32.164:9999/小果.php?id=SCTV-7-_4000&Cf.m3u8
四川经济,http://43.142.32.164:9999/小果.php?id=SCTV-2-H265_4000&Cf.m3u8
四川科教,http://43.142.32.164:9999/小果.php?id=SCTV-ggSCTV-8_4000&Cf.m3u8
四川文化,http://43.142.32.164:9999/小果.php?id=SCTV-3-H265_4000&Cf.m3u8
四川乡村,http://43.142.32.164:9999/小果.php?id=SCTV-kjSCTV-9-_4000&Cf.m3u8
四川新闻,http://43.142.32.164:9999/小果.php?id=SCTV-4H265_4000&Cf.m3u8
四川影视,http://43.142.32.164:9999/小果.php?id=SCTV-5-scysH265_4000&Cf.m3u8
松潘综合,http://43.142.32.164:9999/小果.php?id=spxwzhpdH264_2000&Cf.m3u8
遂宁文化,http://43.142.32.164:9999/小果.php?id=sngggq_2000&Cf.m3u8
遂宁综合,http://43.142.32.164:9999/小果.php?id=snxwzhHDH265_4000&Cf.m3u8
天泉新闻,http://43.142.32.164:9999/小果.php?id=tqzh_2000&Cf.m3u8
通江综合,http://43.142.32.164:9999/小果.php?id=tjxwH265_4000&Cf.m3u8
万源,http://43.142.32.164:9999/小果.php?id=wyxwzh_2000&Cf.m3u8
旺苍综合,http://43.142.32.164:9999/小果.php?id=wcxwzhH265_4000&Cf.m3u8
温江综合,http://43.142.32.164:9999/小果.php?id=wjytH264_2000&Cf.m3u8
文物宝库,http://43.142.32.164:9999/小果.php?id=wwbk_4000&Cf.m3u8
五通桥,http://43.142.32.164:9999/小果.php?id=wtqxwzh_2000&Cf.m3u8
武术世界,http://43.142.32.164:9999/小果.php?id=wssj_4000&Cf.m3u8
西昌,http://43.142.32.164:9999/小果.php?id=xctHD_2000&Cf.m3u8
西充综合,http://43.142.32.164:9999/小果.php?id=xczh_2000&Cf.m3u8
新都综合,http://43.142.32.164:9999/小果.php?id=xdzhpd_2000&Cf.m3u8
新津,http://43.142.32.164:9999/小果.php?id=xjzh_4000&Cf.m3u8
兴文,http://43.142.32.164:9999/小果.php?id=xwt_2000&Cf.m3u8
宣汉综合,http://43.142.32.164:9999/小果.php?id=xhxwzh_2000&Cf.m3u8
雅安公共,http://43.142.32.164:9999/小果.php?id=yagg_2000&Cf.m3u8
雅安新闻,http://43.142.32.164:9999/小果.php?id=yazh_2000&Cf.m3u8
盐边,http://43.142.32.164:9999/小果.php?id=ybtgq_2000&Cf.m3u8
盐亭综合,http://43.142.32.164:9999/小果.php?id=ytzh_2000&Cf.m3u8
雁江,http://43.142.32.164:9999/小果.php?id=yjxw_2000&Cf.m3u8
宜宾导视,http://43.142.32.164:9999/小果.php?id=ybds_2000&Cf.m3u8
荥经,http://43.142.32.164:9999/小果.php?id=xjdst_2000&Cf.m3u8
营山,http://43.142.32.164:9999/小果.php?id=ysxw_2000&Cf.m3u8
岳池,http://43.142.32.164:9999/小果.php?id=ycxw_2000&Cf.m3u8
越西综合,http://43.142.32.164:9999/小果.php?id=yxt_4000&Cf.m3u8
长宁综合,http://43.142.32.164:9999/小果.php?id=znzh_2000&Cf.m3u8
昭化综合,http://43.142.32.164:9999/小果.php?id=zhxwzh_2000&Cf.m3u8
中江综合,http://43.142.32.164:9999/小果.php?id=zjxwzh_2000&Cf.m3u8
资阳新闻,http://43.142.32.164:9999/小果.php?id=zyxwzh_2000&Cf.m3u8
资中综合,http://43.142.32.164:9999/小果.php?id=zzzh_2000&Cf.m3u8
梓潼综合,http://43.142.32.164:9999/小果.php?id=ztgq_2000&Cf.m3u8
自贡生活,http://43.142.32.164:9999/小果.php?id=zggg_4000&Cf.m3u8
自贡综合,http://43.142.32.164:9999/小果.php?id=zgxw_4000&Cf.m3u8

金鹰纪实,http://111.225.92.130:8800/hls/100/index.m3u8
纪实科教,https://taijitv.zhonglong1.repl.co/sxg.php?id=bjjs_2000
摄影频道,https://taijitv.zhonglong1.repl.co/sxg.php?id=sy_4000
生活时尚,https://taijitv.zhonglong1.repl.co/sxg.php?id=shssH265_4000
先锋乒羽,https://taijitv.zhonglong1.repl.co/sxg.php?id=xfpy_4000
新视觉,https://taijitv.zhonglong1.repl.co/sxg.php?id=ycxsjH265_4000
中国天气,https://taijitv.zhonglong1.repl.co/sxg.php?id=zgqx_4000
精品导视,https://taijitv.zhonglong1.repl.co/sxg.php?id=jpdsH265_4000
沙湾融媒,https://taijitv.zhonglong1.repl.co/sxg.php?id=swxwzh_2000
阿坝州TV,https://taijitv.zhonglong1.repl.co/sxg.php?id=abxwzhpdgq_2000
阿坝州藏语,https://taijitv.zhonglong1.repl.co/sxg.php?id=wypdgqH265_4000
安居综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=ajxw_2000
安岳综合频道,https://taijitv.zhonglong1.repl.co/sxg.php?id=ayxwzh_4000
安州综合频道,https://taijitv.zhonglong1.repl.co/sxg.php?id=azgq_2000
巴州电视,https://taijitv.zhonglong1.repl.co/sxg.php?id=bzxw_4000
宝兴综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=bxdst_2000
北川综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=bcxwHD_2000
长宁综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=znzh_2000
朝天综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=ctxwzh_2000
崇州,https://taijitv.zhonglong1.repl.co/sxg.php?id=czyt_4000
船山综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=csxw_2000
达川新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=dcxwzh_2000
达州导视,https://taijitv.zhonglong1.repl.co/sxg.php?id=dzds_2000
达州公共,https://taijitv.zhonglong1.repl.co/sxg.php?id=dzgg_2000
达州新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=dzxwzh_2000
大邑电视台,https://taijitv.zhonglong1.repl.co/sxg.php?id=dyytH265_4000
大英新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=dyxwzhH265_4000
丹棱综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=dlxwzhH265_4000
德昌电视台,https://taijitv.zhonglong1.repl.co/sxg.php?id=dcxw_4000
东兴综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=dxxwzh_4000
都江堰,https://taijitv.zhonglong1.repl.co/sxg.php?id=djyzh_4000
峨边电视台,https://taijitv.zhonglong1.repl.co/sxg.php?id=ebdst_2000
峨眉综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=emsxw_2000
恩阳新闻,https://taijitv.zhonglong1.repl.co/sxg.php?id=eyxw_2000
涪城综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=fcgq_2000
富顺综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=fszh_2000
甘孜综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=gzxwzh_2000
高县-1,https://taijitv.zhonglong1.repl.co/sxg.php?id=gxt_2000
古蔺新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=glxwzhgq_2000
广安公共,https://taijitv.zhonglong1.repl.co/sxg.php?id=gagg_2000
广安区电视台,https://taijitv.zhonglong1.repl.co/sxg.php?id=gaqxw_2000
广安新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=gaxwzh_2000
广汉综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=ghxwzh_2000
汉源综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=hyxwzh_2000
合江新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=hjxw_2000
黑水,https://taijitv.zhonglong1.repl.co/sxg.php?id=hsxwzhpdH264_2000
洪雅新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=hyzh_2000
华蓥综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=hyxw_2000
会理新闻,https://taijitv.zhonglong1.repl.co/sxg.php?id=hlyt_4000
夹江新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=jjxw_2000
简阳新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=jyxwzh_2000
